ClientID,Age,Gender,County,LoanHeldBefore,NoOfProductsHeld,AvgTxnAmt,NoOfTxns,LastTxnAmt,LoanFlag,IncomeCategory,MerCategory
8322,41,1,Limerick,0,4,0.0,0,,0,Lower Middle,Unknown
8323,48,1,Dublin,0,2,0.0,0,,0,Upper Middle,Unknown
8324,45,1,Dublin,0,5,31.0,0,,0,Lower Middle,Unknown
8325,61,0,Dublin,0,3,101.0,48,218.52,0,Lower Middle,Professional Services
8326,53,1,Waterford,0,3,142.0,69,830.17,0,Upper Middle,Transport
8327,44,1,Cork,0,4,0.0,12,279.32,0,Lower Middle,Retail
8328,66,0,Cork,1,2,1418.0,0,,0,Lower Middle,Unknown
8329,52,0,Longford,0,3,313.0,27,751.99,0,Lower Middle,Health
8330,26,0,Meath,0,2,1520.0,27,872.93,0,Lower Middle,Transport
8331,68,0,Carlow,1,5,425.0,2,122.46,0,Lower Middle,Accommodation
8332,63,1,Kildare,0,3,0.0,17,649.21,0,Lower Middle,Restaurants/Dining
8333,47,1,Cork,0,5,0.0,29,736.77,0,Lower Middle,Transport
8334,67,1,Dublin,0,2,0.0,0,,0,Upper Middle,Unknown
8335,31,0,Dublin,0,3,0.0,20,442.99,0,Lower Middle,Transport
8336,51,0,Dublin,0,2,79.0,15,725.75,0,Lower Middle,Transport
8337,20,0,Limerick,0,3,669.0,96,68.0,0,Lower Middle,Professional Services
8338,25,1,Clare,0,5,130.0,58,28.85,0,Lower Middle,Entertainment
8339,27,1,Galway,0,5,1056.0,3,451.97,0,Upper Middle,Accommodation
8340,29,1,Limerick,0,5,0.0,0,,0,Upper Middle,Unknown
8341,46,1,Dublin,0,2,0.0,0,,0,Upper Middle,Unknown
8342,70,1,Cork,0,5,1042.0,0,,0,Lower Middle,Unknown
8343,58,0,Leitrim,1,1,133.0,24,605.83,0,Lower Middle,Groceries/Perishables
8344,52,1,Dublin,0,2,1015.0,9,894.62,0,Lower Middle,Transport
8345,51,0,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
8346,41,0,Offaly,0,2,0.0,7,97.36,0,Lower Middle,
8347,60,1,Dublin,1,4,1997.0,10,880.13,0,Upper,Memberships
8348,58,0,Clare,0,5,374.0,31,88.81,0,Upper Middle,Transport
8349,29,1,Dublin,0,5,377.0,34,746.41,0,Upper,Transport
8350,67,1,Dublin,0,4,305.0,6,744.37,0,Lower Middle,Transport
8351,33,1,Dublin,0,5,2035.0,35,427.68,0,Low,Transport
8352,31,1,Dublin,0,1,0.0,31,199.97,0,Lower Middle,Transport
8353,37,0,Dublin,1,1,0.0,26,633.45,0,Upper Middle,Transport
8354,57,0,Cork,0,5,1198.0,27,884.1,0,Lower Middle,Transport
8355,46,1,Dublin,1,3,0.0,0,,0,Lower Middle,Unknown
8356,64,1,Dublin,0,1,0.0,76,702.05,0,Upper Middle,Transport
8357,33,0,Dublin,1,1,48.0,24,472.09,0,Lower Middle,
8358,20,1,Dublin,0,2,0.0,10,569.17,0,Upper Middle,Professional Services
8359,24,0,Dublin,0,3,3891.0,0,,0,Lower Middle,Unknown
8360,25,1,Tipperary,0,1,248.0,34,861.24,0,Lower Middle,Professional Services
8361,34,1,Cork,0,1,0.0,33,123.73,0,Upper,Hardware
8362,62,1,Cork,0,5,1141.0,78,783.83,0,Low,Accommodation
8363,44,1,Laois,0,5,349.0,4,220.69,0,Lower Middle,Utilities
8364,26,0,Dublin,0,5,0.0,41,14.34,0,Lower Middle,Clothing
8365,52,1,Dublin,1,1,0.0,0,,0,Lower Middle,Unknown
8366,69,1,Dublin,0,5,1228.0,10,196.98,0,Lower Middle,Health
8367,35,0,Limerick,0,1,290.0,29,336.17,0,Upper Middle,Misc
8368,45,0,Cork,0,4,2257.0,99,816.4,0,Upper Middle,Office Equipment
8369,52,1,Clare,0,1,0.0,0,,0,Lower Middle,Unknown
8370,63,1,Kerry,0,2,236.0,11,453.4,0,Lower Middle,Accommodation
8371,55,1,Cork,0,2,265.0,3,840.82,0,Low,Transport
8372,34,1,Dublin,0,4,0.0,23,275.0,0,Lower Middle,Accommodation
8373,26,0,Cork,0,2,0.0,0,,0,Upper,Unknown
8374,31,1,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
8375,41,1,Mayo,1,4,1506.0,38,708.46,0,Upper,Professional Services
8376,39,1,Carlow,1,3,0.0,18,560.27,0,Lower Middle,Health
8377,60,0,Louth,1,4,50.0,47,378.93,0,Lower Middle,Accommodation
8378,66,1,Tipperary,0,4,0.0,37,344.18,0,Lower Middle,Health
8379,30,0,Dublin,0,2,0.0,81,283.01,0,Lower Middle,Professional Services
8380,24,1,Dublin,0,5,0.0,91,821.12,0,Lower Middle,Education
8381,20,1,Meath,1,3,40.0,0,,0,Upper Middle,Unknown
8382,58,1,Dublin,0,3,1147.0,37,579.7,0,Lower Middle,Transport
8383,31,0,Dublin,0,5,8.0,37,860.79,0,Lower Middle,Transport
8384,35,1,Mayo,0,5,0.0,6,800.43,0,Upper,Clothing
8385,55,1,Wicklow,0,2,2567.0,0,,0,Lower Middle,Unknown
8386,24,1,Dublin,0,5,0.0,37,497.89,0,Upper,Transport
8387,66,1,Dublin,0,4,0.0,19,253.03,0,Lower Middle,Professional Services
8388,28,0,Monaghan,0,4,0.0,44,580.09,0,Lower Middle,Professional Services
8389,32,0,Kerry,0,1,0.0,0,,0,Lower Middle,Unknown
8390,59,1,Dublin,0,3,2560.0,1,640.0,0,Upper Middle,Retail
8391,37,0,Clare,0,2,0.0,0,,0,Lower Middle,Unknown
8392,56,0,Dublin,0,3,0.0,46,871.36,0,Upper Middle,Professional Services
8393,48,1,Meath,0,3,0.0,0,,0,Lower Middle,Unknown
8394,69,0,Dublin,1,1,2347.0,29,63.09,0,Lower Middle,Professional Services
8395,22,0,Dublin,0,1,0.0,26,174.44,0,Lower Middle,Professional Services
8396,66,1,Clare,0,5,246.0,0,,0,Lower Middle,Unknown
8397,60,0,Laois,0,2,176.0,29,848.91,0,Lower Middle,Transport
8398,27,0,Kerry,1,5,28.0,4,173.27,0,Lower Middle,Groceries/Perishables
8399,53,1,Dublin,1,1,660.0,1,46.87,0,Lower Middle,Transport
8400,36,0,Dublin,0,5,43.0,24,622.9,0,Upper,Entertainment
8401,23,0,Cavan,1,4,0.0,0,,0,Lower Middle,Unknown
8402,45,1,Dublin,0,5,218.0,0,,0,Lower Middle,Unknown
8403,60,0,Dublin,0,3,0.0,27,490.96,0,Lower Middle,Charity
8404,55,1,Dublin,1,1,0.0,2,128.92,0,Lower Middle,Groceries/Perishables
8405,49,0,Dublin,0,5,0.0,0,,0,Upper,Unknown
8406,70,0,Dublin,0,1,0.0,3,567.29,0,Lower Middle,Transport
8407,64,0,Dublin,1,4,72.0,19,890.17,0,Lower Middle,Utilities
8408,49,1,Dublin,1,4,88.0,73,559.96,0,Upper Middle,Hardware
8409,47,0,Cork,1,2,0.0,0,,0,Upper,Unknown
8410,24,1,Cork,1,5,62.0,86,241.4,1,Lower Middle,Accommodation
8411,32,1,Dublin,0,5,0.0,12,443.89,0,Lower Middle,Accommodation
8412,68,1,Mayo,1,4,0.0,24,193.57,0,Lower Middle,Transport
8413,33,0,Meath,1,2,0.0,0,,0,Upper Middle,Unknown
8414,28,0,Dublin,0,1,0.0,10,504.03,0,Lower Middle,Groceries/Perishables
8415,29,1,Carlow,1,3,0.0,0,,0,Lower Middle,Unknown
8416,63,0,Offaly,0,5,987.0,48,184.17,0,Lower Middle,Clothing
8417,53,1,Dublin,0,1,0.0,33,613.01,0,Lower Middle,Groceries/Perishables
8418,32,1,Dublin,1,3,0.0,9,467.15,0,Lower Middle,Transport
8419,54,0,Cork,0,3,29.0,65,525.73,0,Lower Middle,Professional Services
8420,58,1,Dublin,0,5,456.0,0,,0,Lower Middle,Unknown
8421,69,0,Dublin,0,3,404.0,5,738.77,0,Upper Middle,Groceries/Perishables
8422,45,1,Kerry,1,1,0.0,2,264.8,0,Lower Middle,Entertainment
8423,49,0,Dublin,1,1,70.0,30,70.55,0,Lower Middle,Accommodation
8424,36,1,Waterford,0,2,1240.0,0,,0,Upper,Unknown
8425,51,1,Dublin,0,2,0.0,44,222.36,0,Lower Middle,Clothing
8426,58,0,Leitrim,0,2,127.0,28,615.93,0,Upper Middle,Accommodation
8427,25,1,Dublin,0,4,154.0,0,,0,Lower Middle,Unknown
8428,24,1,Offaly,0,5,0.0,0,,0,Lower Middle,Unknown
8429,70,1,Clare,0,5,0.0,11,879.02,0,Lower Middle,Transport
8430,66,1,Cork,0,5,13.0,0,,0,Lower Middle,Unknown
8431,54,0,Dublin,0,5,0.0,13,727.69,0,Lower Middle,Clothing
8432,61,1,Cork,0,1,1988.0,42,803.37,0,Lower Middle,Groceries/Perishables
8433,23,0,Dublin,1,3,0.0,6,261.26,0,Lower Middle,Entertainment
8434,31,1,Wicklow,0,5,0.0,10,381.56,0,Lower Middle,Transport
8435,26,0,Galway,0,4,412.0,0,,0,Upper,Unknown
8436,26,0,Laois,0,3,69.0,17,560.56,0,Upper Middle,Hardware
8437,45,0,Waterford,0,4,33.0,80,633.63,0,Lower Middle,Professional Services
8438,44,0,Dublin,1,5,0.0,0,,0,Lower Middle,Unknown
8439,34,1,Dublin,0,1,0.0,17,78.82,0,Lower Middle,Professional Services
8440,49,1,Cork,1,2,654.0,0,,0,Lower Middle,Unknown
8441,24,0,Dublin,0,4,179.0,100,256.19,0,Upper,Professional Services
8442,45,1,Dublin,1,5,271.0,0,,0,Lower Middle,Unknown
8443,31,0,Kilkenny,0,5,0.0,0,,0,Low,Unknown
8444,43,1,Dublin,0,3,66.0,55,402.57,0,Lower Middle,Accommodation
8445,51,1,Limerick,0,3,78.0,26,604.35,0,Lower Middle,Transport
8446,60,0,Dublin,0,4,4.0,11,802.42,0,Lower Middle,Accommodation
8447,37,1,Cork,1,3,1230.0,4,681.8,0,Upper Middle,Retail
8448,49,1,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
8449,31,0,Cork,1,4,1744.0,34,670.63,0,Upper,Professional Services
8450,28,0,Dublin,0,1,152.0,19,732.73,0,Lower Middle,Transport
8451,69,0,Longford,0,5,0.0,0,,0,Lower Middle,Unknown
8452,52,1,Cork,0,1,283.0,42,351.52,0,Upper,Professional Services
8453,70,1,Dublin,0,4,31.0,0,,0,Upper,Unknown
8454,50,0,Cork,0,5,0.0,0,,0,Upper,Unknown
8455,26,1,Cork,0,3,0.0,5,770.29,0,Lower Middle,Accommodation
8456,20,1,Laois,0,3,55.0,0,,0,Lower Middle,Unknown
8457,23,1,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
8458,21,1,Leitrim,0,3,0.0,25,230.02,0,Lower Middle,Professional Services
8459,41,0,Waterford,1,1,0.0,27,373.13,0,Lower Middle,Transport
8460,52,1,Monaghan,0,1,391.0,2,860.36,0,Lower Middle,Professional Services
8461,33,1,Kilkenny,0,2,111.0,0,,0,Upper Middle,Unknown
8462,66,0,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
8463,34,1,Louth,1,2,386.0,1,136.07,0,Lower Middle,Entertainment
8464,38,1,Dublin,0,1,14.0,0,,0,Upper Middle,Unknown
8465,32,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
8466,23,1,Dublin,0,2,49.0,30,840.22,0,Upper Middle,Transport
8467,44,0,Dublin,0,5,358.0,16,30.19,0,Lower Middle,Transport
8468,36,0,Cork,1,3,0.0,29,362.79,0,Lower Middle,Accommodation
8469,58,0,Clare,1,5,0.0,18,599.18,0,Lower Middle,Hardware
8470,63,0,Cork,0,3,0.0,23,448.4,0,Lower Middle,Transport
8471,25,0,Dublin,0,5,0.0,36,404.66,0,Lower Middle,Accommodation
8472,39,0,Kilkenny,0,3,1272.0,16,267.84,0,Lower Middle,Retail
8473,31,0,Kerry,0,3,34.0,66,603.05,0,Lower Middle,Retail
8474,20,0,Dublin,0,3,2937.0,10,504.93,0,Low,Transport
8475,20,0,Dublin,0,2,1201.0,0,,0,Upper,Unknown
8476,20,1,Dublin,1,1,356.0,2,865.5,0,Lower Middle,Transport
8477,69,1,Kerry,0,5,0.0,32,272.54,0,Lower Middle,Accommodation
8478,46,0,Longford,0,3,0.0,29,79.57,0,Lower Middle,Professional Services
8479,45,0,Tipperary,0,2,55.0,11,432.22,0,Lower Middle,Accommodation
8480,67,1,Dublin,0,4,0.0,8,17.41,0,Lower Middle,Groceries/Perishables
8481,51,1,Leitrim,0,2,305.0,0,,0,Upper Middle,Unknown
8482,36,1,Louth,0,3,0.0,39,420.7,0,Upper Middle,Clothing
8483,40,1,Dublin,0,4,333.0,6,195.11,0,Lower Middle,Transport
8484,53,1,Dublin,0,4,0.0,55,333.94,0,Lower Middle,Transport
8485,55,1,Dublin,0,1,0.0,11,491.66,0,Lower Middle,Transport
8486,45,1,Dublin,1,5,1633.0,29,225.48,0,Upper,Transport
8487,20,0,Offaly,0,2,120.0,9,156.11,0,Lower Middle,Charity
8488,26,1,Longford,0,2,542.0,15,489.29,0,Upper,Professional Services
8489,37,0,Dublin,1,2,0.0,0,,0,Lower Middle,Unknown
8490,61,1,Dublin,0,1,0.0,96,789.09,0,Lower Middle,Education
8491,60,0,Leitrim,0,1,66.0,32,708.33,0,Lower Middle,Professional Services
8492,46,0,Cork,1,3,0.0,0,,0,Upper Middle,Unknown
8493,54,1,Longford,0,2,1942.0,0,,0,Lower Middle,Unknown
8494,28,1,Cork,0,5,0.0,23,116.09,0,Lower Middle,Transport
8495,34,0,Dublin,1,5,2009.0,18,48.25,0,Upper Middle,Accommodation
8496,25,1,Laois,0,4,8016.0,0,,1,Lower Middle,Unknown
8497,22,0,Dublin,1,2,0.0,1,207.8,0,Lower Middle,Accommodation
8498,61,0,Louth,0,4,93.0,0,,0,Lower Middle,Unknown
8499,37,0,Cork,0,1,1.0,0,,0,Lower Middle,Unknown
8500,44,1,Carlow,0,4,358.0,10,50.44,0,Low,Accommodation
8501,62,0,Dublin,1,4,57.0,0,,0,Lower Middle,Unknown
8502,69,0,Dublin,0,1,1166.0,32,478.42,0,Upper Middle,Financial Services
8503,48,1,Dublin,0,1,19.0,0,,0,Lower Middle,Unknown
8504,27,0,Cork,0,4,0.0,29,838.47,0,Upper,
8505,41,1,Dublin,0,3,38.0,0,,0,Lower Middle,Unknown
8506,36,1,Dublin,0,2,0.0,6,439.04,0,Lower Middle,Accommodation
8507,59,1,Kilkenny,1,3,0.0,14,805.84,0,Lower Middle,Entertainment
8508,52,1,Dublin,0,4,121.0,0,,0,Low,Unknown
8509,46,1,Dublin,0,5,0.0,0,,0,Upper Middle,Unknown
8510,46,1,Dublin,1,1,0.0,3,373.14,0,Upper,Transport
8511,23,1,Cork,0,2,4.0,0,,0,Lower Middle,Unknown
8512,50,0,Kilkenny,0,3,0.0,54,656.9,0,Lower Middle,Transport
8513,25,1,Dublin,0,4,83.0,0,,0,Lower Middle,Unknown
8514,41,0,Cork,0,2,178.0,0,,0,Upper,Unknown
8515,58,0,Waterford,0,5,72.0,5,24.1,0,Lower Middle,Electrical Goods
8516,55,1,Kildare,1,2,28.0,0,,0,Upper,Unknown
8517,24,0,Donegal,1,1,0.0,32,262.06,0,Lower Middle,Accommodation
8518,38,0,Laois,0,2,1092.0,40,194.21,0,Upper Middle,Retail
8519,57,0,Dublin,1,5,4.0,2,626.87,0,Upper Middle,Transport
8520,24,0,Dublin,0,3,2358.0,13,180.72,0,Lower Middle,Entertainment
8521,43,0,Longford,0,2,36.0,0,,0,Low,Unknown
8522,50,1,Dublin,0,5,249.0,82,58.14,0,Lower Middle,Retail
8523,62,0,Dublin,0,5,0.0,21,163.81,0,Low,Transport
8524,33,0,Cork,0,1,0.0,0,,0,Lower Middle,Unknown
8525,50,0,Dublin,1,5,0.0,0,,0,Lower Middle,Unknown
8526,57,1,Dublin,1,1,69.0,0,,0,Lower Middle,Unknown
8527,41,1,Wicklow,1,3,0.0,26,506.36,0,Lower Middle,Retail
8528,66,1,Cork,1,5,2.0,14,324.53,0,Lower Middle,Education
8529,51,1,Dublin,0,5,93.0,10,241.01,0,Lower Middle,Accommodation
8530,42,0,Cork,0,1,8.0,15,728.55,0,Lower Middle,Transport
8531,63,0,Dublin,0,5,284.0,25,401.27,0,Lower Middle,Financial Services
8532,53,0,Dublin,0,2,41.0,21,78.4,0,Lower Middle,Accommodation
8533,23,0,Dublin,0,3,2676.0,95,853.32,1,Upper,Professional Services
8534,68,1,Dublin,0,5,0.0,1,364.22,0,Lower Middle,Professional Services
8535,69,0,Leitrim,0,5,63.0,15,285.04,0,Lower Middle,Accommodation
8536,21,0,Cork,1,2,21.0,0,,0,Upper Middle,Unknown
8537,46,0,Tipperary,0,5,0.0,0,,0,Lower Middle,Unknown
8538,60,1,Cavan,0,3,0.0,5,362.34,0,Lower Middle,Transport
8539,42,0,Dublin,0,5,0.0,24,430.47,0,Upper,
8540,25,0,Meath,0,4,61.0,25,354.69,0,Upper Middle,Accommodation
8541,34,0,Meath,0,3,0.0,0,,0,Lower Middle,Unknown
8542,27,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
8543,36,1,Dublin,0,3,0.0,28,112.4,0,Upper,Professional Services
8544,70,1,Cork,0,2,0.0,64,591.17,0,Lower Middle,Retail
8545,48,1,Cork,0,5,1082.0,5,731.47,0,Lower Middle,Hardware
8546,59,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
8547,35,1,Wicklow,1,3,2001.0,38,629.69,0,Lower Middle,Accommodation
8548,51,1,Cork,0,1,1946.0,0,,0,Low,Unknown
8549,67,1,Cavan,0,2,97.0,0,,0,Low,Unknown
8550,68,1,Cork,0,1,3928.0,61,68.16,1,Lower Middle,Retail
8551,52,0,Dublin,1,3,40.0,0,,0,Lower Middle,Unknown
8552,32,0,Dublin,0,5,0.0,10,699.93,0,Lower Middle,Transport
8553,41,1,Cork,1,2,1092.0,27,368.22,0,Upper Middle,Transport
8554,42,0,Cork,0,1,1901.0,56,49.81,0,Lower Middle,Retail
8555,41,0,Carlow,0,4,111.0,35,606.16,0,Lower Middle,Accommodation
8556,40,1,Dublin,0,5,0.0,39,425.41,0,Lower Middle,Professional Services
8557,38,0,Meath,1,1,1374.0,37,238.54,0,Lower Middle,Retail
8558,38,0,Tipperary,0,1,0.0,15,797.89,0,Lower Middle,Entertainment
8559,41,0,Dublin,0,4,406.0,39,63.78,0,Lower Middle,Education
8560,51,1,Galway,0,2,335.0,30,632.47,0,Lower Middle,Utilities
8561,26,1,Dublin,0,2,1494.0,2,368.27,0,Upper,Transport
8562,45,0,Kildare,0,4,0.0,4,158.06,0,Lower Middle,Retail
8563,21,1,Dublin,0,1,0.0,2,41.71,0,Lower Middle,Transport
8564,27,0,Dublin,0,2,0.0,0,,0,Lower Middle,Unknown
8565,52,0,Monaghan,0,3,0.0,0,,0,Lower Middle,Unknown
8566,49,1,Laois,0,3,477.0,94,578.03,0,Lower Middle,Accommodation
8567,27,1,Offaly,1,5,0.0,0,,0,Upper Middle,Unknown
8568,27,1,Tipperary,0,3,1547.0,2,16.06,0,Lower Middle,Health
8569,63,0,Dublin,0,4,35.0,6,10.86,0,Lower Middle,Groceries/Perishables
8570,27,1,Cork,0,2,0.0,35,744.54,0,Lower Middle,Professional Services
8571,36,1,Louth,0,2,2121.0,6,132.51,0,Lower Middle,Education
8572,36,0,Dublin,1,1,1829.0,0,,0,Lower Middle,Unknown
8573,58,0,Dublin,0,2,96.0,1,819.76,0,Low,Accommodation
8574,20,1,Clare,0,3,377.0,0,,0,Lower Middle,Unknown
8575,34,0,Dublin,0,3,0.0,91,883.57,0,Lower Middle,Professional Services
8576,62,0,Dublin,1,1,0.0,40,769.74,0,Upper Middle,Professional Services
8577,38,1,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
8578,50,0,Dublin,0,1,2287.0,0,,0,Lower Middle,Unknown
8579,43,0,Dublin,0,4,263.0,29,324.43,0,Lower Middle,Accommodation
8580,36,1,Leitrim,0,2,0.0,0,,0,Lower Middle,Unknown
8581,48,1,Cavan,0,5,426.0,0,,0,Upper,Unknown
8582,42,0,Cavan,1,3,0.0,89,124.96,1,Lower Middle,Office Equipment
8583,52,1,Louth,1,2,303.0,3,707.47,0,Upper Middle,Accommodation
8584,49,1,Dublin,0,2,0.0,34,43.7,0,Lower Middle,Retail
8585,24,1,Dublin,1,4,0.0,0,,0,Low,Unknown
8586,45,1,Dublin,0,1,194.0,25,266.15,0,Upper,Professional Services
8587,43,0,Kerry,0,3,2335.0,2,670.15,0,Lower Middle,
8588,68,0,Cork,0,4,0.0,0,,0,Lower Middle,Unknown
8589,56,0,Monaghan,0,2,0.0,95,583.27,0,Lower Middle,Professional Services
8590,28,0,Longford,1,2,84.0,11,856.98,0,Lower Middle,Hardware
8591,34,1,Dublin,0,2,75.0,39,30.93,0,Lower Middle,Retail
8592,26,1,Mayo,1,1,0.0,38,247.99,0,Lower Middle,Transport
8593,60,0,Offaly,0,4,1663.0,4,673.24,0,Low,Entertainment
8594,45,0,Dublin,1,2,0.0,37,567.46,0,Lower Middle,Groceries/Perishables
8595,70,1,Cork,0,2,7.0,21,853.25,0,Lower Middle,Accommodation
8596,34,0,Dublin,1,1,0.0,8,598.03,0,Upper Middle,Accommodation
8597,45,1,Dublin,0,5,9419.0,9,837.86,1,Lower Middle,Transport
8598,42,0,Limerick,0,5,183.0,11,489.93,0,Lower Middle,Accommodation
8599,50,1,Cork,1,4,330.0,10,476.01,0,Upper Middle,Transport
8600,26,0,Clare,0,4,339.0,99,760.68,0,Lower Middle,Electrical Goods
8601,49,0,Dublin,0,1,31.0,1,832.06,0,Upper,Office Equipment
8602,43,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
8603,23,1,Dublin,0,3,0.0,2,589.92,0,Lower Middle,Groceries/Perishables
8604,65,1,Dublin,0,1,171.0,36,156.38,0,Upper Middle,Accommodation
8605,69,1,Laois,0,1,0.0,38,95.58,0,Lower Middle,Transport
8606,51,0,Clare,0,5,0.0,0,,0,Lower Middle,Unknown
8607,45,1,Dublin,1,5,170.0,28,197.18,0,Lower Middle,Accommodation
8608,61,1,Offaly,0,5,420.0,6,834.51,0,Lower Middle,Transport
8609,56,0,Laois,0,5,123.0,29,480.17,0,Lower Middle,
8610,41,0,Dublin,0,1,0.0,0,,0,Upper,Unknown
8611,49,1,Dublin,1,3,0.0,37,726.37,0,Upper Middle,Professional Services
8612,28,0,Dublin,1,1,0.0,0,,0,Lower Middle,Unknown
8613,46,0,Kildare,0,2,75.0,83,224.39,0,Upper,Transport
8614,67,0,Dublin,0,3,0.0,0,,0,Upper Middle,Unknown
8615,40,1,Dublin,1,3,0.0,0,,0,Lower Middle,Unknown
8616,57,0,Cork,0,5,0.0,17,565.56,0,Lower Middle,Accommodation
8617,54,1,Cork,0,1,384.0,25,660.85,0,Upper Middle,Utilities
8618,22,0,Dublin,1,5,0.0,22,652.44,0,Upper,Hardware
8619,40,1,Dublin,0,2,665.0,26,757.13,0,Lower Middle,Professional Services
8620,47,0,Dublin,0,2,0.0,23,372.65,0,Lower Middle,Legal
8621,20,0,Laois,0,1,0.0,11,612.42,0,Lower Middle,Entertainment
8622,41,1,Cork,1,2,0.0,13,854.75,0,Lower Middle,
8623,25,0,Donegal,0,5,271.0,34,762.86,0,Upper Middle,Professional Services
8624,50,1,Kerry,0,4,0.0,33,218.29,0,Upper,Accommodation
8625,66,0,Monaghan,0,3,2180.0,0,,0,Lower Middle,Unknown
8626,23,0,Tipperary,0,4,0.0,0,,0,Upper Middle,Unknown
8627,64,1,Offaly,1,5,0.0,2,133.71,0,Upper Middle,Legal
8628,23,1,Dublin,0,2,90.0,14,497.54,0,Lower Middle,Accommodation
8629,66,0,Dublin,0,2,484.0,30,188.31,0,Upper Middle,Hardware
8630,48,1,Cork,0,3,2877.0,80,855.0,1,Lower Middle,Education
8631,38,0,Kildare,0,1,361.0,0,,0,Upper Middle,Unknown
8632,54,0,Offaly,0,4,1303.0,17,187.81,0,Low,Accommodation
8633,59,1,Dublin,0,4,0.0,3,577.48,0,Lower Middle,Retail
8634,68,1,Cork,1,2,165.0,55,806.08,0,Lower Middle,Retail
8635,39,0,Cork,1,2,0.0,33,627.06,0,Lower Middle,Accommodation
8636,20,0,Dublin,0,2,221.0,21,458.39,0,Lower Middle,Transport
8637,39,1,Dublin,0,5,69.0,16,375.39,0,Lower Middle,Transport
8638,64,0,Cork,1,1,0.0,0,,0,Lower Middle,Unknown
8639,28,0,Dublin,0,2,2.0,25,489.35,0,Lower Middle,Transport
8640,47,1,Louth,0,5,88.0,29,346.21,0,Upper,Transport
8641,51,1,Dublin,0,4,26.0,0,,0,Upper Middle,Unknown
8642,40,0,Offaly,0,4,0.0,31,696.1,0,Upper Middle,Accommodation
8643,27,1,Dublin,0,3,5081.0,6,694.46,0,Lower Middle,Transport
8644,33,0,Donegal,0,1,0.0,30,843.85,0,Lower Middle,Office Equipment
8645,58,0,Dublin,0,2,0.0,32,615.81,0,Lower Middle,Accommodation
8646,21,1,Leitrim,0,3,95.0,9,115.19,0,Upper Middle,Transport
8647,53,1,Kerry,0,3,1700.0,10,374.73,0,Upper,Retail
8648,36,1,Dublin,0,3,2620.0,82,442.91,1,Upper,Accommodation
8649,54,1,Carlow,0,4,33.0,33,535.69,0,Lower Middle,Transport
8650,27,0,Dublin,0,3,35.0,24,639.74,0,Lower Middle,Retail
8651,37,1,Clare,0,2,0.0,0,,0,Lower Middle,Unknown
8652,60,1,Longford,0,1,64.0,0,,0,Upper Middle,Unknown
8653,36,0,Outside ROI,0,3,0.0,26,370.74,0,Lower Middle,Accommodation
8654,52,0,Dublin,0,2,0.0,23,649.56,0,Lower Middle,Utilities
8655,39,1,Donegal,0,4,36.0,9,230.26,0,Lower Middle,Restaurants/Dining
8656,59,1,Dublin,0,1,1176.0,19,232.95,0,Lower Middle,Transport
8657,61,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
8658,45,1,Dublin,1,4,0.0,0,,0,Lower Middle,Unknown
8659,24,1,Laois,1,5,331.0,0,,0,Lower Middle,Unknown
8660,22,1,Tipperary,1,5,40.0,71,536.53,0,Upper,Clothing
8661,48,1,Clare,0,2,83.0,0,,0,Upper,Unknown
8662,20,1,Dublin,0,4,10.0,0,,0,Upper Middle,Unknown
8663,56,1,Dublin,0,4,188.0,0,,0,Upper Middle,Unknown
8664,32,0,Dublin,0,2,0.0,0,,0,Upper,Unknown
8665,70,0,Dublin,0,3,8.0,0,,0,Low,Unknown
8666,54,0,Donegal,0,2,0.0,2,316.77,0,Lower Middle,Accommodation
8667,69,0,Wicklow,1,2,0.0,17,700.67,0,Upper,Transport
8668,57,0,Dublin,1,3,0.0,2,497.3,0,Upper Middle,Transport
8669,21,1,Kildare,0,1,0.0,0,,0,Lower Middle,Unknown
8670,25,0,Dublin,0,4,0.0,86,699.13,0,Lower Middle,Accommodation
8671,43,1,Dublin,0,2,185.0,10,684.4,0,Low,Memberships
8672,64,0,Dublin,1,1,172.0,83,732.25,1,Low,Transport
8673,52,0,Kerry,0,3,37.0,19,160.27,0,Lower Middle,Hardware
8674,24,1,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
8675,61,1,Offaly,0,3,0.0,1,345.79,0,Upper Middle,Transport
8676,46,1,Cork,0,4,5.0,18,840.1,0,Lower Middle,Transport
8677,49,1,Kerry,1,3,1065.0,2,14.92,0,Upper,Professional Services
8678,28,0,Dublin,1,2,18.0,0,,0,Upper Middle,Unknown
8679,49,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
8680,45,1,Mayo,0,4,129.0,10,394.41,0,Lower Middle,Entertainment
8681,57,0,Dublin,0,4,0.0,83,271.81,0,Lower Middle,Retail
